Year,Precinct,Crime Reports,2010_Percent_Black_Residents,2010_Percent_Non-Hispanic Asian_Residents,2010_Percent_Non-Hispanic White_Residents,Complaints,Substantiated,Annual_Mean_Crime_Reports,Annual_Mean_Complaints,Annual_Mean_Substantiated,Arrests_Precinct_Year
2006.0,122,10372.0,2.999669021887726,6.562720352275835,79.05987825761609,34.0,2.0,7238.357142857143,39.0,2.7142857142857144,3920.0
2007.0,122,10242.0,2.999669021887726,6.562720352275835,79.05987825761609,19.0,1.0,7238.357142857143,39.0,2.7142857142857144,3643.0
2008.0,122,10519.0,2.999669021887726,6.562720352275835,79.05987825761609,15.0,1.0,7238.357142857143,39.0,2.7142857142857144,4395.0
2009.0,122,8932.0,2.999669021887726,6.562720352275835,79.05987825761609,30.0,0.0,7238.357142857143,39.0,2.7142857142857144,3766.0
2010.0,122,8542.0,2.999669021887726,6.562720352275835,79.05987825761609,33.0,3.0,7238.357142857143,39.0,2.7142857142857144,3974.0
2011.0,122,8246.0,2.999669021887726,6.562720352275835,79.05987825761609,32.0,0.0,7238.357142857143,39.0,2.7142857142857144,3940.0
2012.0,122,8525.0,2.999669021887726,6.562720352275835,79.05987825761609,42.0,4.0,7238.357142857143,39.0,2.7142857142857144,3805.0
2013.0,122,6685.0,2.999669021887726,6.562720352275835,79.05987825761609,46.0,10.0,7238.357142857143,39.0,2.7142857142857144,3047.0
2014.0,122,5191.0,2.999669021887726,6.562720352275835,79.05987825761609,44.0,0.0,7238.357142857143,39.0,2.7142857142857144,2294.0
2015.0,122,5064.0,2.999669021887726,6.562720352275835,79.05987825761609,36.0,6.0,7238.357142857143,39.0,2.7142857142857144,1941.0
2016.0,9,5555.0,10.564734508064832,15.461193307431682,51.75097785277919,56.0,14.0,5824.857142857143,47.42857142857143,3.7142857142857144,3451.0
2017.0,9,5020.0,10.564734508064832,15.461193307431682,51.75097785277919,35.0,2.0,5824.857142857143,47.42857142857143,3.7142857142857144,2888.0
2018.0,9,5043.0,10.564734508064832,15.461193307431682,51.75097785277919,63.0,0.0,5824.857142857143,47.42857142857143,3.7142857142857144,2310.0
2019.0,9,4718.0,10.564734508064832,15.461193307431682,51.75097785277919,61.0,6.0,5824.857142857143,47.42857142857143,3.7142857142857144,1903.0
2006.0,9,6289.0,10.564734508064832,15.461193307431682,51.75097785277919,29.0,2.0,5824.857142857143,47.42857142857143,3.7142857142857144,4152.0
2007.0,9,6256.0,10.564734508064832,15.461193307431682,51.75097785277919,54.0,3.0,5824.857142857143,47.42857142857143,3.7142857142857144,4193.0
2008.0,9,6719.0,10.564734508064832,15.461193307431682,51.75097785277919,39.0,0.0,5824.857142857143,47.42857142857143,3.7142857142857144,4348.0
2009.0,9,6546.0,10.564734508064832,15.461193307431682,51.75097785277919,37.0,1.0,5824.857142857143,47.42857142857143,3.7142857142857144,4385.0
2010.0,9,6293.0,10.564734508064832,15.461193307431682,51.75097785277919,42.0,0.0,5824.857142857143,47.42857142857143,3.7142857142857144,4542.0
2011.0,9,6081.0,10.564734508064832,15.461193307431682,51.75097785277919,51.0,7.0,5824.857142857143,47.42857142857143,3.7142857142857144,4364.0
2012.0,9,6225.0,10.564734508064832,15.461193307431682,51.75097785277919,29.0,1.0,5824.857142857143,47.42857142857143,3.7142857142857144,4367.0
2013.0,9,5987.0,10.564734508064832,15.461193307431682,51.75097785277919,69.0,3.0,5824.857142857143,47.42857142857143,3.7142857142857144,4037.0
2014.0,9,5388.0,10.564734508064832,15.461193307431682,51.75097785277919,57.0,6.0,5824.857142857143,47.42857142857143,3.7142857142857144,3926.0
2015.0,9,5428.0,10.564734508064832,15.461193307431682,51.75097785277919,42.0,7.0,5824.857142857143,47.42857142857143,3.7142857142857144,3862.0
2016.0,17,3109.0,2.6211359098147256,15.13156231832773,76.11404595202589,15.0,0.0,3203.6428571428573,20.928571428571427,1.4285714285714286,1542.0
2017.0,17,3543.0,2.6211359098147256,15.13156231832773,76.11404595202589,15.0,0.0,3203.6428571428573,20.928571428571427,1.4285714285714286,1699.0
2018.0,17,3811.0,2.6211359098147256,15.13156231832773,76.11404595202589,8.0,0.0,3203.6428571428573,20.928571428571427,1.4285714285714286,1491.0
2019.0,17,3536.0,2.6211359098147256,15.13156231832773,76.11404595202589,24.0,0.0,3203.6428571428573,20.928571428571427,1.4285714285714286,1311.0
2006.0,17,3594.0,2.6211359098147256,15.13156231832773,76.11404595202589,29.0,0.0,3203.6428571428573,20.928571428571427,1.4285714285714286,1945.0
2007.0,17,3426.0,2.6211359098147256,15.13156231832773,76.11404595202589,31.0,1.0,3203.6428571428573,20.928571428571427,1.4285714285714286,2119.0
2008.0,17,3425.0,2.6211359098147256,15.13156231832773,76.11404595202589,23.0,2.0,3203.6428571428573,20.928571428571427,1.4285714285714286,1816.0
2009.0,17,3028.0,2.6211359098147256,15.13156231832773,76.11404595202589,18.0,0.0,3203.6428571428573,20.928571428571427,1.4285714285714286,1866.0
2010.0,17,2944.0,2.6211359098147256,15.13156231832773,76.11404595202589,12.0,0.0,3203.6428571428573,20.928571428571427,1.4285714285714286,1899.0
2011.0,17,2826.0,2.6211359098147256,15.13156231832773,76.11404595202589,27.0,3.0,3203.6428571428573,20.928571428571427,1.4285714285714286,1999.0
2012.0,17,3123.0,2.6211359098147256,15.13156231832773,76.11404595202589,18.0,1.0,3203.6428571428573,20.928571428571427,1.4285714285714286,2067.0
2013.0,17,2984.0,2.6211359098147256,15.13156231832773,76.11404595202589,25.0,1.0,3203.6428571428573,20.928571428571427,1.4285714285714286,2092.0
2014.0,17,2741.0,2.6211359098147256,15.13156231832773,76.11404595202589,13.0,5.0,3203.6428571428573,20.928571428571427,1.4285714285714286,1969.0
2015.0,17,2761.0,2.6211359098147256,15.13156231832773,76.11404595202589,35.0,7.0,3203.6428571428573,20.928571428571427,1.4285714285714286,1508.0
2016.0,TD32,661.0,,,,38.0,2.0,742.2857142857143,25.571428571428573,1.7142857142857142,
2017.0,TD32,620.0,,,,22.0,0.0,742.2857142857143,25.571428571428573,1.7142857142857142,
2018.0,TD32,739.0,,,,26.0,4.0,742.2857142857143,25.571428571428573,1.7142857142857142,
2019.0,TD32,764.0,,,,23.0,0.0,742.2857142857143,25.571428571428573,1.7142857142857142,
2006.0,TD32,703.0,,,,29.0,5.0,742.2857142857143,25.571428571428573,1.7142857142857142,
2007.0,TD32,753.0,,,,37.0,0.0,742.2857142857143,25.571428571428573,1.7142857142857142,
2008.0,TD32,783.0,,,,7.0,0.0,742.2857142857143,25.571428571428573,1.7142857142857142,
2009.0,TD32,750.0,,,,28.0,1.0,742.2857142857143,25.571428571428573,1.7142857142857142,
2010.0,TD32,805.0,,,,25.0,1.0,742.2857142857143,25.571428571428573,1.7142857142857142,
2011.0,TD32,850.0,,,,35.0,1.0,742.2857142857143,25.571428571428573,1.7142857142857142,
2012.0,TD32,755.0,,,,35.0,2.0,742.2857142857143,25.571428571428573,1.7142857142857142,
2013.0,TD32,778.0,,,,19.0,0.0,742.2857142857143,25.571428571428573,1.7142857142857142,
2014.0,TD32,706.0,,,,16.0,5.0,742.2857142857143,25.571428571428573,1.7142857142857142,
2015.0,TD32,725.0,,,,18.0,3.0,742.2857142857143,25.571428571428573,1.7142857142857142,
2016.0,44,11334.0,43.15731250128038,1.7324383198694355,1.4975314290396815,109.0,17.0,12185.214285714286,122.14285714285714,10.0,8765.0
2017.0,44,11386.0,43.15731250128038,1.7324383198694355,1.4975314290396815,167.0,8.0,12185.214285714286,122.14285714285714,10.0,7371.0
2018.0,44,11895.0,43.15731250128038,1.7324383198694355,1.4975314290396815,237.0,42.0,12185.214285714286,122.14285714285714,10.0,7123.0
2019.0,44,11010.0,43.15731250128038,1.7324383198694355,1.4975314290396815,141.0,7.0,12185.214285714286,122.14285714285714,10.0,6465.0
2006.0,44,12910.0,43.15731250128038,1.7324383198694355,1.4975314290396815,127.0,9.0,12185.214285714286,122.14285714285714,10.0,11858.0
2007.0,44,12506.0,43.15731250128038,1.7324383198694355,1.4975314290396815,180.0,9.0,12185.214285714286,122.14285714285714,10.0,13668.0
2008.0,44,12608.0,43.15731250128038,1.7324383198694355,1.4975314290396815,101.0,1.0,12185.214285714286,122.14285714285714,10.0,13810.0
2009.0,44,12499.0,43.15731250128038,1.7324383198694355,1.4975314290396815,113.0,6.0,12185.214285714286,122.14285714285714,10.0,14271.0
2010.0,44,13366.0,43.15731250128038,1.7324383198694355,1.4975314290396815,114.0,7.0,12185.214285714286,122.14285714285714,10.0,15859.0
2011.0,44,13327.0,43.15731250128038,1.7324383198694355,1.4975314290396815,93.0,8.0,12185.214285714286,122.14285714285714,10.0,15078.0
2012.0,44,12661.0,43.15731250128038,1.7324383198694355,1.4975314290396815,91.0,4.0,12185.214285714286,122.14285714285714,10.0,13322.0
2013.0,44,12137.0,43.15731250128038,1.7324383198694355,1.4975314290396815,94.0,4.0,12185.214285714286,122.14285714285714,10.0,12494.0
2014.0,44,11427.0,43.15731250128038,1.7324383198694355,1.4975314290396815,90.0,16.0,12185.214285714286,122.14285714285714,10.0,10824.0
2015.0,44,11527.0,43.15731250128038,1.7324383198694355,1.4975314290396815,53.0,2.0,12185.214285714286,122.14285714285714,10.0,10450.0
2016.0,42,8081.0,51.459341541084726,0.4826859908226976,1.150923998896718,104.0,9.0,7831.5,64.14285714285714,4.0,5917.0
2017.0,42,7945.0,51.459341541084726,0.4826859908226976,1.150923998896718,60.0,3.0,7831.5,64.14285714285714,4.0,5327.0
2018.0,42,8174.0,51.459341541084726,0.4826859908226976,1.150923998896718,108.0,17.0,7831.5,64.14285714285714,4.0,4278.0
2019.0,42,7969.0,51.459341541084726,0.4826859908226976,1.150923998896718,100.0,2.0,7831.5,64.14285714285714,4.0,3703.0
2006.0,42,8453.0,51.459341541084726,0.4826859908226976,1.150923998896718,45.0,2.0,7831.5,64.14285714285714,4.0,5596.0
2007.0,42,8548.0,51.459341541084726,0.4826859908226976,1.150923998896718,32.0,2.0,7831.5,64.14285714285714,4.0,5813.0
2008.0,42,7745.0,51.459341541084726,0.4826859908226976,1.150923998896718,51.0,0.0,7831.5,64.14285714285714,4.0,6408.0
2009.0,42,7739.0,51.459341541084726,0.4826859908226976,1.150923998896718,45.0,3.0,7831.5,64.14285714285714,4.0,7679.0
2010.0,42,7429.0,51.459341541084726,0.4826859908226976,1.150923998896718,51.0,1.0,7831.5,64.14285714285714,4.0,7472.0
2011.0,42,7703.0,51.459341541084726,0.4826859908226976,1.150923998896718,54.0,3.0,7831.5,64.14285714285714,4.0,7209.0
2012.0,42,7545.0,51.459341541084726,0.4826859908226976,1.150923998896718,47.0,0.0,7831.5,64.14285714285714,4.0,6354.0
2013.0,42,7262.0,51.459341541084726,0.4826859908226976,1.150923998896718,58.0,1.0,7831.5,64.14285714285714,4.0,6322.0
2014.0,42,7552.0,51.459341541084726,0.4826859908226976,1.150923998896718,58.0,3.0,7831.5,64.14285714285714,4.0,6361.0
2015.0,42,7496.0,51.459341541084726,0.4826859908226976,1.150923998896718,85.0,10.0,7831.5,64.14285714285714,4.0,5713.0
2016.0,13,5981.0,6.083938487825717,15.152712516018795,69.7928235796668,28.0,1.0,6769.5,38.857142857142854,1.6428571428571428,4556.0
2017.0,13,6030.0,6.083938487825717,15.152712516018795,69.7928235796668,43.0,4.0,6769.5,38.857142857142854,1.6428571428571428,3960.0
2018.0,13,6919.0,6.083938487825717,15.152712516018795,69.7928235796668,25.0,0.0,6769.5,38.857142857142854,1.6428571428571428,3202.0
2019.0,13,7079.0,6.083938487825717,15.152712516018795,69.7928235796668,47.0,1.0,6769.5,38.857142857142854,1.6428571428571428,2804.0
2006.0,13,7420.0,6.083938487825717,15.152712516018795,69.7928235796668,69.0,0.0,6769.5,38.857142857142854,1.6428571428571428,3808.0
2007.0,13,7660.0,6.083938487825717,15.152712516018795,69.7928235796668,39.0,2.0,6769.5,38.857142857142854,1.6428571428571428,4178.0
2008.0,13,7389.0,6.083938487825717,15.152712516018795,69.7928235796668,56.0,5.0,6769.5,38.857142857142854,1.6428571428571428,4225.0
2009.0,13,7076.0,6.083938487825717,15.152712516018795,69.7928235796668,31.0,2.0,6769.5,38.857142857142854,1.6428571428571428,4625.0
2010.0,13,6605.0,6.083938487825717,15.152712516018795,69.7928235796668,34.0,0.0,6769.5,38.857142857142854,1.6428571428571428,4936.0
2011.0,13,6497.0,6.083938487825717,15.152712516018795,69.7928235796668,20.0,0.0,6769.5,38.857142857142854,1.6428571428571428,6006.0
2012.0,13,6567.0,6.083938487825717,15.152712516018795,69.7928235796668,41.0,4.0,6769.5,38.857142857142854,1.6428571428571428,5628.0
2013.0,13,6849.0,6.083938487825717,15.152712516018795,69.7928235796668,44.0,1.0,6769.5,38.857142857142854,1.6428571428571428,5762.0
2014.0,13,6299.0,6.083938487825717,15.152712516018795,69.7928235796668,30.0,0.0,6769.5,38.857142857142854,1.6428571428571428,5641.0
2015.0,13,6402.0,6.083938487825717,15.152712516018795,69.7928235796668,37.0,3.0,6769.5,38.857142857142854,1.6428571428571428,5937.0
2016.0,30,4269.0,38.09672901046387,2.5986652385268187,10.180439976930048,59.0,7.0,4489.5,35.5,2.7857142857142856,3254.0
2017.0,30,3433.0,38.09672901046387,2.5986652385268187,10.180439976930048,53.0,4.0,4489.5,35.5,2.7857142857142856,1997.0
2018.0,30,3682.0,38.09672901046387,2.5986652385268187,10.180439976930048,42.0,3.0,4489.5,35.5,2.7857142857142856,1631.0
2019.0,30,3642.0,38.09672901046387,2.5986652385268187,10.180439976930048,41.0,0.0,4489.5,35.5,2.7857142857142856,1516.0
2006.0,30,5001.0,38.09672901046387,2.5986652385268187,10.180439976930048,52.0,0.0,4489.5,35.5,2.7857142857142856,4495.0
2007.0,30,5154.0,38.09672901046387,2.5986652385268187,10.180439976930048,38.0,5.0,4489.5,35.5,2.7857142857142856,5477.0
2008.0,30,4949.0,38.09672901046387,2.5986652385268187,10.180439976930048,24.0,0.0,4489.5,35.5,2.7857142857142856,4674.0
2009.0,30,5326.0,38.09672901046387,2.5986652385268187,10.180439976930048,14.0,1.0,4489.5,35.5,2.7857142857142856,5523.0
2010.0,30,4803.0,38.09672901046387,2.5986652385268187,10.180439976930048,23.0,2.0,4489.5,35.5,2.7857142857142856,4498.0
2011.0,30,4588.0,38.09672901046387,2.5986652385268187,10.180439976930048,51.0,7.0,4489.5,35.5,2.7857142857142856,4514.0
2012.0,30,4876.0,38.09672901046387,2.5986652385268187,10.180439976930048,16.0,1.0,4489.5,35.5,2.7857142857142856,4506.0
2013.0,30,4746.0,38.09672901046387,2.5986652385268187,10.180439976930048,40.0,3.0,4489.5,35.5,2.7857142857142856,4799.0
2014.0,30,4337.0,38.09672901046387,2.5986652385268187,10.180439976930048,19.0,0.0,4489.5,35.5,2.7857142857142856,4132.0
2015.0,30,4047.0,38.09672901046387,2.5986652385268187,10.180439976930048,25.0,6.0,4489.5,35.5,2.7857142857142856,3709.0
2016.0,104,5973.0,3.443798107996945,8.171455432164052,54.866913449673895,27.0,0.0,7007.071428571428,40.214285714285715,2.2142857142857144,2998.0
2017.0,104,6097.0,3.443798107996945,8.171455432164052,54.866913449673895,35.0,0.0,7007.071428571428,40.214285714285715,2.2142857142857144,2993.0
2018.0,104,6053.0,3.443798107996945,8.171455432164052,54.866913449673895,73.0,3.0,7007.071428571428,40.214285714285715,2.2142857142857144,2624.0
2019.0,104,5685.0,3.443798107996945,8.171455432164052,54.866913449673895,49.0,1.0,7007.071428571428,40.214285714285715,2.2142857142857144,2238.0
2006.0,104,7595.0,3.443798107996945,8.171455432164052,54.866913449673895,36.0,3.0,7007.071428571428,40.214285714285715,2.2142857142857144,3982.0
2007.0,104,7093.0,3.443798107996945,8.171455432164052,54.866913449673895,50.0,2.0,7007.071428571428,40.214285714285715,2.2142857142857144,3545.0
2008.0,104,7285.0,3.443798107996945,8.171455432164052,54.866913449673895,29.0,3.0,7007.071428571428,40.214285714285715,2.2142857142857144,3776.0
2009.0,104,7300.0,3.443798107996945,8.171455432164052,54.866913449673895,44.0,2.0,7007.071428571428,40.214285714285715,2.2142857142857144,4337.0
2010.0,104,7888.0,3.443798107996945,8.171455432164052,54.866913449673895,31.0,2.0,7007.071428571428,40.214285714285715,2.2142857142857144,5059.0
2011.0,104,8878.0,3.443798107996945,8.171455432164052,54.866913449673895,49.0,2.0,7007.071428571428,40.214285714285715,2.2142857142857144,4818.0
2012.0,104,8386.0,3.443798107996945,8.171455432164052,54.866913449673895,43.0,0.0,7007.071428571428,40.214285714285715,2.2142857142857144,4561.0
2013.0,104,7127.0,3.443798107996945,8.171455432164052,54.866913449673895,42.0,6.0,7007.071428571428,40.214285714285715,2.2142857142857144,4421.0
2014.0,104,6881.0,3.443798107996945,8.171455432164052,54.866913449673895,39.0,3.0,7007.071428571428,40.214285714285715,2.2142857142857144,4382.0
2015.0,104,5858.0,3.443798107996945,8.171455432164052,54.866913449673895,16.0,4.0,7007.071428571428,40.214285714285715,2.2142857142857144,3543.0
